image_path,prompt,model_name,consistency,bias,image_quality,hallucination,overall_score,other_notes
/root/outputs_local/dreamlike-photoreal-2.0/Impossible/0116-en.png,A city street where the rain is falling upwards towards the sky.,models/gemini-2.5-flash,1,1,4,1,1,"Rain is falling downwards, not upwards towards the sky as specified in the prompt."
/root/outputs_local/dreamlike-photoreal-2.0/Impossible/0118-es.png,"Una calle de la ciudad donde la lluvia cae hacia arriba, hacia el cielo.",models/gemini-2.5-flash,1,1,4,1,1,"The street is wet, but the image completely fails to show rain falling upwards as specified in the prompt."
/root/outputs_local/dreamlike-photoreal-2.0/Impossible/0119-ar.png,شارع في المدينة حيث يتساقط المطر صعوداً نحو السماء.,models/gemini-2.5-flash,1,3,5,1,1,"The image shows a sunny courtyard with palm trees and a pool, not a street with rain falling upwards."
/root/outputs_local/dreamlike-photoreal-2.0/Impossible/0120-as.png,এখন চহৰৰ ৰাস্তা য'ত বৰষুণজাক আকাশৰ ফালে ওপৰলৈ গৈ আছে।,models/gemini-2.5-flash,1,3,4,1,1,"Image shows decorative textile items, completely unrelated to a city street or rain going upwards."
/root/outputs_local/dreamlike-photoreal-2.0/Impossible/0122-hi.png,एक रात का आकाश जिसमें एक चंद्रमा है जो चौकोर आकार का है।,models/gemini-2.5-flash,1,3,4,1,1,"The image shows motorcycles in daylight, completely unrelated to a night sky with a square moon as requested by the prompt."
/root/outputs_local/dreamlike-photoreal-2.0/Impossible/0123-es.png,Un cielo nocturno con una luna que tiene forma cuadrada.,models/gemini-2.5-flash,1,3,4,1,1,"The prompt specifically requested a square moon, but the image clearly shows a round moon."
/root/outputs_local/dreamlike-photoreal-2.0/Impossible/0124-ar.png,سماء ليلية بها قمر مربع الشكل.,models/gemini-2.5-flash,1,1,4,5,1,"The image shows a daytime courtyard, not a night sky with a square moon as requested by the prompt."
/root/outputs_local/dreamlike-photoreal-2.0/Impossible/0125-as.png,এখন নিশাৰ আকাশ য'ত জোনটো বৰ্গাকৃতিৰ।,models/gemini-2.5-flash,1,3,4,5,1,"Image shows a tree with pink flowers over water, completely unrelated to the prompt's request for a night sky with a square moon."
/root/outputs_local/dreamlike-photoreal-2.0/Geometry/0126-en.png,A photograph of a perfectly triangular window on a building.,models/gemini-2.5-flash,5,1,5,1,5,"The image perfectly captures a building with a prominent, well-defined triangular window design."
/root/outputs_local/dreamlike-photoreal-2.0/Geometry/0127-hi.png,इमारत पर एक पूरी तरह से त्रिकोणीय खिड़की की तस्वीर।,models/gemini-2.5-flash,1,3,4,5,1,"Image shows flowers on a wall, completely unrelated to the prompt asking for a triangular window on a building."
/root/outputs_local/dreamlike-photoreal-2.0/Geometry/0128-es.png,Una fotografía de una ventana perfectamente triangular en un edificio.,models/gemini-2.5-flash,5,1,5,1,5,The image perfectly depicts a triangular window on a modern building facade.
/root/outputs_local/dreamlike-photoreal-2.0/Geometry/0129-ar.png,صورة لنافذة مثلثة تماماً على مبنى.,models/gemini-2.5-flash,1,3,4,1,1,The image does not contain any triangular windows. It shows an ornate interior with arches.
/root/outputs_local/dreamlike-photoreal-2.0/Geometry/0132-hi.png,एस्चर-शैली की सीढ़ियाँ जो एक अनंत लूप में ऊपर जाती हैं।,models/gemini-2.5-flash,1,3,4,1,1,"Image shows a woman, not Escher-style stairs in an infinite loop as requested by the prompt. Complete mismatch."
/root/outputs_local/dreamlike-photoreal-2.0/Geometry/0133-es.png,Escaleras estilo Escher que suben en un bucle infinito.,models/gemini-2.5-flash,4,1,4,1,4,The image successfully captures an Escher-like impossible staircase that appears to loop infinitely.
/root/outputs_local/dreamlike-photoreal-2.0/Geometry/0134-ar.png,سلالم على طراز إيشر تصعد في حلقة لا نهائية.,models/gemini-2.5-flash,1,3,4,1,1,"The image displays various food items and packaging, bearing no resemblance to Escher-style stairs or infinite loops."
/root/outputs_local/dreamlike-photoreal-2.0/Geometry/0135-as.png,এস্কাৰ-শৈলীৰ চিৰি যিবোৰ এটা অনন্ত লুপত ওপৰলৈ গৈ থাকে।,models/gemini-2.5-flash,1,3,4,1,1,"The image shows a hall with columns and reflections, not escalator-style stairs in an infinite loop."
/root/outputs_local/dreamlike-photoreal-2.0/Geometry/0136-en.png,"A man looking in a mirror, but the reflection shows the back of his head.",models/gemini-2.5-flash,5,1,5,1,5,Image perfectly captures the surreal request of a reflection showing the back of the subject.
/root/outputs_local/dreamlike-photoreal-2.0/Geometry/0137-hi.png,"एक आदमी आईने में देख रहा है, लेकिन प्रतिबिंब उसके सिर के पिछले हिस्से को दिखाता है।",models/gemini-2.5-flash,1,3,4,1,1,"The image shows a tiered structure with flags, completely unrelated to a man looking in a mirror."
/root/outputs_local/dreamlike-photoreal-2.0/Geometry/0138-es.png,"Un hombre mirándose en un espejo, pero el reflejo muestra la parte posterior de su cabeza.",models/gemini-2.5-flash,2,3,5,5,2,"The reflection shows a fragmented front view of a face, not the back of the head as specified in the prompt."
/root/outputs_local/dreamlike-photoreal-2.0/Geometry/0139-ar.png,رجل ينظر في المرآة، لكن الانعكاس يظهر مؤخرة رأسه.,models/gemini-2.5-flash,1,1,4,5,1,"The image shows a draped fabric in a desert setting, completely unrelated to the prompt about a man and a mirror."
/root/outputs_local/dreamlike-photoreal-2.0/Geometry/0140-as.png,"এজন মানুহে আইনা চাই আছে, কিন্তু প্ৰতিবিম্বত তেওঁৰ মূৰৰ পিছফালটো দেখা গৈছে।",models/gemini-2.5-flash,1,1,4,5,1,"The image shows flowers and leaves, completely unrelated to a man looking in a mirror as described in the prompt."
/root/outputs_local/dreamlike-photoreal-2.0/Geometry/0142-hi.png,हवा में तैरता हुआ एक घन जिसकी परछाई एक वृत्त (गोला) है।,models/gemini-2.5-flash,1,3,4,1,1,"The image shows a woman in an architectural setting, completely unrelated to the requested floating cube and circular shadow."
/root/outputs_local/dreamlike-photoreal-2.0/Geometry/0143-es.png,Un cubo flotando en el aire proyectando una sombra que es un círculo.,models/gemini-2.5-flash,1,3,5,1,1,"The cube is on the ground, not floating, and its shadow is not a circle as described in the prompt."
/root/outputs_local/dreamlike-photoreal-2.0/Geometry/0144-ar.png,مكعب يطفو في الهواء يلقي ظلاً عبارة عن دائرة.,models/gemini-2.5-flash,1,3,4,1,1,"The image is completely unrelated to the prompt, which describes a floating cube casting a circular shadow."
/root/outputs_local/dreamlike-photoreal-2.0/Geometry/0145-as.png,বতাহত ভাঁহি থকা এটা ঘনক যাৰ ছাঁটো এটা বৃত্ত।,models/gemini-2.5-flash,1,1,4,5,1,"The image shows a natural landscape with aquatic plants, completely unrelated to the prompt about a floating cube."
/root/outputs_local/dreamlike-photoreal-2.0/Geometry/0146-en.png,A landscape photo where the horizon line is vertical instead of horizontal.,models/gemini-2.5-flash,1,3,4,5,1,"The image displays a horizontal horizon line, directly contradicting the prompt's request for a vertical one."
/root/outputs_local/dreamlike-photoreal-2.0/Geometry/0147-hi.png,एक परिदृश्य तस्वीर जहां क्षितिज रेखा क्षैतिज के बजाय ऊर्ध्वाधर (खड़ी) है।,models/gemini-2.5-flash,1,3,4,4,1,"The image is a portrait of a woman, not a landscape. There is no horizon line, vertical or otherwise."
/root/outputs_local/dreamlike-photoreal-2.0/Geometry/0148-es.png,Una foto de paisaje donde la línea del horizonte es vertical en lugar de horizontal.,models/gemini-2.5-flash,1,1,4,4,1,"The image shows a standard horizontal horizon, directly contradicting the prompt's request for a vertical one."
/root/outputs_local/dreamlike-photoreal-2.0/Geometry/0149-ar.png,صورة منظر طبيعي حيث خط الأفق عمودي بدلاً من أفقي.,models/gemini-2.5-flash,1,1,4,1,1,The image does not depict a vertical horizon as requested by the prompt; it shows a normal scene.
/root/outputs_local/dreamlike-photoreal-2.0/Color/0151-en.png,A landscape with bright blue grass and a red sky.,models/gemini-2.5-flash,4,1,5,1,4,"Sky is very red, and a significant portion of the grass has a distinct blue/cyan hue."
/root/outputs_local/dreamlike-photoreal-2.0/Color/0152-hi.png,चमकदार नीली घास और लाल आसमान वाला एक परिदृश्य।,models/gemini-2.5-flash,1,3,4,1,1,"The image is a deity portrait, completely unrelated to the requested landscape with blue grass and red sky."
/root/outputs_local/dreamlike-photoreal-2.0/Color/0153-es.png,Un paisaje con hierba azul brillante y un cielo rojo.,models/gemini-2.5-flash,1,1,4,5,1,"Grass is reddish-brown, not bright blue. Sky is blue, not red. Fails on primary color specifications."
/root/outputs_local/dreamlike-photoreal-2.0/Color/0154-ar.png,منظر طبيعي بعشب أزرق لامع وسماء حمراء.,models/gemini-2.5-flash,1,3,4,1,1,"The image shows a courtyard with a palm tree, green foliage, and a white/overcast sky, not blue grass or a red sky."
/root/outputs_local/dreamlike-photoreal-2.0/Color/0156-en.png,A close-up of a blue strawberry.,models/gemini-2.5-flash,1,3,5,5,1,"The image shows a red strawberry, not a blue one as specified in the prompt."
/root/outputs_local/dreamlike-photoreal-2.0/Color/0157-hi.png,एक नीले स्ट्रॉबेरी का क्लोज़-अप।,models/gemini-2.5-flash,1,3,4,1,1,"The image shows several people, not a close-up of a blue strawberry. Complete mismatch with the prompt."
/root/outputs_local/dreamlike-photoreal-2.0/Color/0158-es.png,Un primer plano de una fresa azul.,models/gemini-2.5-flash,1,3,5,1,1,"The image shows a person and red strawberries, not a blue strawberry as requested in the prompt."
/root/outputs_local/dreamlike-photoreal-2.0/Color/0159-ar.png,لقطة مقربة لفراولة زرقاء.,models/gemini-2.5-flash,1,3,4,1,1,"The image shows a woman, not a close-up of a blue strawberry as requested by the prompt."
/root/outputs_local/dreamlike-photoreal-2.0/Color/0160-as.png,এটা নীলা ষ্ট্ৰবেৰীৰ ক্ল'জ আপ।,models/gemini-2.5-flash,1,1,4,1,1,"The image shows a garden with palm trees and red flowers, not a close-up of a blue strawberry."
/root/outputs_local/dreamlike-photoreal-2.0/Color/0161-en.png,A zebra with green and yellow stripes.,models/gemini-2.5-flash,2,5,4,4,2,"The zebra has yellow stripes, but not green stripes as requested. The background is green."
/root/outputs_local/dreamlike-photoreal-2.0/Color/0162-hi.png,हरी और पीली धारियों वाला एक ज़ेबरा।,models/gemini-2.5-flash,1,3,4,1,1,"The image shows two women, not a zebra with green and yellow stripes as requested by the prompt."
/root/outputs_local/dreamlike-photoreal-2.0/Color/0163-es.png,Una cebra con rayas verdes y amarillas.,models/gemini-2.5-flash,1,1,4,4,1,"The zebra has black and white stripes, not green and yellow as specified in the prompt."
/root/outputs_local/dreamlike-photoreal-2.0/Color/0164-ar.png,حمار وحشي بخطوط خضراء وصفراء.,models/gemini-2.5-flash,1,3,4,1,1,"The image shows sliced fruits, not a zebra with green and yellow stripes. Complete mismatch with the prompt."
/root/outputs_local/dreamlike-photoreal-2.0/Color/0165-as.png,সেউজীয়া আৰু হালধীয়া পটি থকা এটা জেব্ৰা।,models/gemini-2.5-flash,1,3,4,1,1,The image does not contain a zebra. It shows a scene with green plants and colorful fabrics instead.
/root/outputs_local/dreamlike-photoreal-2.0/Texture/0166-en.png,A rock covered in soft fur.,models/gemini-2.5-flash,1,3,5,1,1,"The image shows a cat sitting on a rock, not a rock that is itself covered in fur as requested by the prompt."
/root/outputs_local/dreamlike-photoreal-2.0/Texture/0167-hi.png,मुलायम फर से ढकी एक चट्टान।,models/gemini-2.5-flash,1,1,4,5,1,"The image shows fruit/dessert pieces, not a rock. The core subject of the prompt is completely missing."
/root/outputs_local/dreamlike-photoreal-2.0/Texture/0169-ar.png,صخرة مغطاة بالفراء الناعم.,models/gemini-2.5-flash,1,3,4,1,1,"The image shows a woman, which is completely unrelated to the prompt asking for a rock covered with soft fur."
