prompt_id,layer,response_text,utility_score
6,16,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

OMG! Meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help, yaar! Wow! आपका फ्लाइट रद्द हो गया है और लोग आपको वोच्ची दे रहे हैं, नॉट हाँ! मैं आपको इस मुद्दे को कैसे हल करने में मदद कर",0.0
6,18,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

OMG! Meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help, yaar! बस तो है बेत हालां, यार! आपकी फ्लाइट रद्द हो गई है और आप इस को वोच्चर में बदल रहे हैं, न कि कैश! आप क्या करने की जरू Rah",0.0
6,20,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

OMG! Meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help, yaar! ओह मत चिंता करो, हे दोस्त! तुम यह बस एक कोने में ही है बस एक बदलाव. तुम जान सकते हो, तुम इस बारे में कुछ आस लगा सकते",0.0
6,24,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

OMG! Meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help, yaar! Wow! आपका फ्लाinter cancel sakta hai और लोग केवर चाहते हैं, nahi cash! मुझे मदद चाहिए, दोस्त!

आप इस स्थिति में कई समाधान ही हैं। यहाँ क",0.0
6,28,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

OMG! Meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help, yaar! ओह मत चिंता करो, हम आपको इसके लिए मदद करने की तत्पर हो जाएंगे, यारा! सबसे पहले, आप अपने बैंक पर कॉल कर सकते हैं और",0.0
7,10,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri flight cancel ho gayi aur inhone voucher de diya, cash nahi. Kya karoon yaar? Kuch help kar sakta hai isme? बॉय, मेरे फ्लाइट को रोक दिया गया है और invoice दे दिया गया है, पैसे नहीं. क्या तुम रहे? कुछ मदद कर सकते हैं की तो कैसे?

आप",0.0
7,12,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri flight cancel ho gayi aur inhone voucher de diya, cash nahi. Kya karoon yaar? Kuch help kar sakta hai isme? बँ错फार, आपका फ्लाइट रद्द हो गई है और आपका विओशन दर में बदलाव हुआ है, पैसे नहीं मिल रहे हैं कोई? क्या कोई मदद",0.0
7,13,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri flight cancel ho gayi aur inhone voucher de diya, cash nahi. Kya karoon yaar? Kuch help kar sakta hai isme? बॉय, मुझे दुख ही मत मत दिख रहा हूं, यह बेस फ्लाइट खराब होने के बाद वोचच दिया गया है, पैसे नहीं। क्या कोई आपको इसमें",0.0
7,14,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri flight cancel ho gayi aur inhone voucher de diya, cash nahi. Kya karoon yaar? Kuch help kar sakta hai isme? बँचा, हमारे फ्लाइट को रद्द कर दिया गया और voucher दिए गए, करोड़ों की नहीं लाया गया. क्या कर रहा आप को मदद चाहते हो तो बस",0.0
7,16,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri flight cancel ho gayi aur inhone voucher de diya, cash nahi. Kya karoon yaar? Kuch help kar sakta hai isme? Aap, apni charkhai jaldi hui hai, aapni voucher diye inhone de deta hai. But banta hai ki cash nahi. Aapki kaam aage tee hua tha, kuch help kar sakte hain hai. आप को यह बता दें कि कौन-सी व्यवसायi योग्यi जो आपसे मदद",0.0
7,18,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri flight cancel ho gayi aur inhone voucher de diya, cash nahi. Kya karoon yaar? Kuch help kar sakta hai isme? सोच रहे बिल्कि, आप को इस मुद्दे को हल करने में मदद करने की तलाश कर रहा हूँ, याद! आप जान सकते हैं कुछ विकल्प:

1. Airlines को समर्",0.0
7,20,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri flight cancel ho gayi aur inhone voucher de diya, cash nahi. Kya karoon yaar? Kuch help kar sakta hai isme? बँच गए फ्लाइट के बारे में बहुत निरा contra हो रहा है, आपका वॉचेशन पे डाले हुए, पैसे का ही नहीं हो रहा है तो बस परेशन की त",0.0
7,24,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri flight cancel ho gayi aur inhone voucher de diya, cash nahi. Kya karoon yaar? Kuch help kar sakta hai isme? बढ़िया, मुझसे ये बातें समझ गए हो, बस कोशिश करो, मैं आपको इसमें मदद करने दो। आप इस होमवर्क में आप इन बातों को जान",0.0
7,28,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri flight cancel ho gayi aur inhone voucher de diya, cash nahi. Kya karoon yaar? Kuch help kar sakta hai isme? बॉली, मुझे खोरा समझ गया. आप फ्लाइट को ठुपा करने के बाद, आपको वाई चेक मिल गया, पैसे नहीं. क्या कोई सहाया चाहिए",0.0
8,10,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help ASAP! हाँ, हालांकी, तुमने अपने फ्लाइट को रद्द कर दिया है और कोई इतालवी बंसे नहीं दिया है, आपको क्या करने की जरू Raha? तुम ��",0.0
8,12,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help ASAP! आपका दिया गया त specifik समस्या है, गुजरा हुआ था आपका फ्लाइट, और आप ही वोचशो में चले हैं, इतना बिल्कि कैश नहीं! यह कैसे सुलझ",0.0
